Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
PSO,"Pearson, Plc",8.72,$6.57B,n/a,Consumer Services,Books,https://old.nasdaq.com/symbol/pso,
PEB,Pebblebrook Hotel Trust,19.89,$2.6B,2009,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/peb,
PBA,Pembina Pipeline Corp.,26.5,$14.57B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/pba,
PFSI,"PennyMac Financial Services, Inc.",57.16,$4.14B,2013,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/pfsi,
PMT,PennyMac Mortgage Investment Trust,17.72,$1.75B,2009,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/pmt,
PAG,"Penske Automotive Group, Inc.",60.47,$4.86B,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/pag,
PNR,Pentair plc.,54.09,$9B,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/pnr,
PEN,"Penumbra, Inc.",234.18,$8.5B,2015,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/pen,
PFGC,Performance Food Group Company,45.33,$6.05B,2015,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/pfgc,
PKI,"PerkinElmer, Inc.",127.07,$14.23B,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/pki,
PRGO,Perrigo Company,48.63,$6.64B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/prgo,
PSTH,"Pershing Square Tontine Holdings, Ltd.",24.28,$4.86B,2020,Finance,Business Services,https://old.nasdaq.com/symbol/psth,
PRSP,Perspecta Inc.,23.04,$3.71B,2018,Technology,EDP Services,https://old.nasdaq.com/symbol/prsp,
PTR,PetroChina Company Limited,34.01,$62.25B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ptr,
PBR,Petroleo Brasileiro S.A.- Petrobras,10,$65.22B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/pbr,
PFE,"Pfizer, Inc.",36.6,$203.44B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/pfe,
PGTI,"PGT Innovations, Inc.",19.27,$1.14B,2006,Capital Goods,Building Products,https://old.nasdaq.com/symbol/pgti,
PM,Philip Morris International Inc,78.02,$121.5B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/pm,
PSX,Phillips 66,67.72,$29.58B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/psx,
PSXP,Phillips 66 Partners LP,29.13,$6.65B,2013,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/psxp,
PHR,"Phreesia, Inc.",42.2,$1.85B,2019,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/phr,
DOC,Physicians Realty Trust,17.85,$3.72B,2013,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/doc,
PDM,"Piedmont Office Realty Trust, Inc.",16.95,$2.14B,n/a,Consumer Services,Building operators,https://old.nasdaq.com/symbol/pdm,
PTY,Pimco Corporate & Income Opportunity Fund,17.28,$1.74B,2002,n/a,n/a,https://old.nasdaq.com/symbol/pty,
PCI,PIMCO Dynamic Credit and Mortgage Income Fund,20.15,$2.95B,2013,n/a,n/a,https://old.nasdaq.com/symbol/pci,
PDI,PIMCO Dynamic Income Fund,26.07,$1.61B,2012,n/a,n/a,https://old.nasdaq.com/symbol/pdi,
PING,Ping Identity Holding Corp.,22.11,$1.79B,2019,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/ping,
PNW,Pinnacle West Capital Corporation,85.78,$9.66B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/pnw,
PINS,"Pinterest, Inc.",64.03,$39.58B,2019,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/pins,
PXD,Pioneer Natural Resources Company,111.35,$18.31B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/pxd,
PIPR,Piper Sandler Companies,97.22,$1.74B,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/pipr,
PBI,Pitney Bowes Inc.,6.01,$1.04B,n/a,Miscellaneous,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/pbi,
PJT,PJT Partners Inc.,70.46,$2.7B,2015,Finance,Investment Managers,https://old.nasdaq.com/symbol/pjt,
PAA,"Plains All American Pipeline, L.P.",8.66,$6.31B,1998,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/paa,
PAGP,"Plains Group Holdings, L.P.",8.72,$1.64B,2013,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/pagp,
PLNT,"Planet Fitness, Inc.",74.68,$6.46B,2015,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/plnt,
PLT,"Plantronics, Inc.",26.36,$1.09B,1994,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/plt,
PHI,PLDT Inc.,28.53,$6.16B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/phi,
PNC,"PNC Financial Services Group, Inc. (The)",140.11,$59.36B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/pnc,
PNM,"PNM Resources, Inc. (Holding Co.)",49.1,$3.91B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/pnm,
PII,Polaris Inc.,95.33,$5.88B,n/a,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/pii,
POR,Portland General Electric Company,43.49,$3.89B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/por,
PKX,POSCO,56.27,$17.93B,1994,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/pkx,
POST,"Post Holdings, Inc.",95.82,$6.31B,2012,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/post,
PPG,"PPG Industries, Inc.",147.93,$34.94B,n/a,Basic Industries,Paints/Coatings,https://old.nasdaq.com/symbol/ppg,
PPL,PPL Corporation,30.68,$23.59B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ppl,
PQG,PQ Group Holdings Inc.,13.46,$1.84B,2017,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/pqg,
PBH,Prestige Consumer Healthcare Inc.,36.84,$1.85B,2005,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/pbh,
PVG,"Pretium Resources, Inc.",10.87,$2.04B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/pvg,
PRI,"Primerica, Inc.",135.71,$5.33B,2010,Finance,Life Insurance,https://old.nasdaq.com/symbol/pri,
PRMW,Primo Water Corporation,14.93,$2.39B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/prmw,
PG,Procter & Gamble Company (The),138.31,$341.55B,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/pg,
PGR,Progressive Corporation (The),88.63,$51.9B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/pgr,
PLD,"Prologis, Inc.",98.81,$73.04B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/pld,
PRO,"PROS Holdings, Inc.",43.04,$1.87B,2007,Technology,EDP Services,https://old.nasdaq.com/symbol/pro,
PBY,Prospect Capital Corporation,25.93,$1.32B,2018,n/a,n/a,https://old.nasdaq.com/symbol/pby,
PB,"Prosperity Bancshares, Inc.",65.21,$6.04B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/pb,
PRLB,"Proto Labs, Inc.",136.4,$3.65B,2012,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/prlb,
PFS,"Provident Financial Services, Inc",16.78,$1.32B,2003,Finance,Savings Institutions,https://old.nasdaq.com/symbol/pfs,
PRU,"Prudential Financial, Inc.",79.85,$31.62B,2001,Finance,Life Insurance,https://old.nasdaq.com/symbol/pru,
PUK,Prudential Public Limited Company,33.9,$44.22B,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/puk,
PSB,"PS Business Parks, Inc.",137.45,$3.78B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/psb,
TLK,"PT Telekomunikasi Indonesia, Tbk",23.37,$23.15B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tlk,
PEG,Public Service Enterprise Group Incorporated,59.68,$30.19B,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/peg,
PSA,Public Storage,222.07,$38.82B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/psa,
PHM,"PulteGroup, Inc.",43.98,$11.79B,n/a,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/phm,
PSTG,"Pure Storage, Inc. ",19.76,$5.3B,2015,Technology,Electronic Components,https://old.nasdaq.com/symbol/pstg,
PVH,PVH Corp.,86.38,$6.14B,n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/pvh,
QTWO,"Q2 Holdings, Inc.",114.93,$6.19B,2014,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/qtwo,
QGEN,Qiagen N.V.,46.56,$10.65B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/qgen,
QTS,"QTS Realty Trust, Inc.",59.94,$3.86B,2013,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/qts,
KWR,Quaker Chemical Corporation,255.93,$4.56B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/kwr,
PWR,"Quanta Services, Inc.",70.63,$9.81B,n/a,Capital Goods,Engineering & Construction,https://old.nasdaq.com/symbol/pwr,
DGX,Quest Diagnostics Incorporated,126,$16.98B,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/dgx,
RDN,Radian Group Inc.,19.96,$3.82B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/rdn,
RL,Ralph Lauren Corporation,89.03,$6.51B,1997,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/rl,
RRC,Range Resources Corporation,7.99,$2.05B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/rrc,
RJF,"Raymond James Financial, Inc.",93.96,$12.83B,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/rjf,
RYN,Rayonier Inc.,28.18,$3.85B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ryn,
RTX,Raytheon Technologies Corporation,74.36,$112.93B,n/a,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/rtx,
RLGY,Realogy Holdings Corp.,12,$1.39B,2012,Finance,Real Estate,https://old.nasdaq.com/symbol/rlgy,
O,Realty Income Corporation,61.84,$21.71B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/o,
RWT,"Redwood Trust, Inc.",9.57,$1.07B,1995,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/rwt,
RBC,Regal Beloit Corporation,123.49,$5.01B,n/a,Consumer Durables,Metal Fabrications,https://old.nasdaq.com/symbol/rbc,
RF,Regions Financial Corporation,16.09,$15.45B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/rf,
RGA,"Reinsurance Group of America, Incorporated",124.76,$8.48B,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/rga,
RS,Reliance Steel & Aluminum Co.,122.65,$7.82B,1994,Basic Industries,Metal Fabrications,https://old.nasdaq.com/symbol/rs,
RELX,RELX PLC,23.45,$45.31B,2015,Consumer Services,Publishing,https://old.nasdaq.com/symbol/relx,
RNR,RenaissanceRe Holdings Ltd.,174.95,$8.89B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/rnr,
RSG,"Republic Services, Inc.",97.78,$31.16B,1998,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/rsg,
REZI,"Resideo Technologies, Inc.",18.87,$2.65B,2018,Capital Goods,Wholesale Distributors,https://old.nasdaq.com/symbol/rezi,
RMD,ResMed Inc.,206.53,$29.93B,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/rmd,
QSR,Restaurant Brands International Inc.,60.09,$18.21B,2014,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/qsr,
RPAI,"Retail Properties of America, Inc.",8.92,$1.91B,2012,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/rpai,
RVLV,"Revolve Group, Inc.",21.75,$1.53B,2019,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/rvlv,
REXR,"Rexford Industrial Realty, Inc.",48.53,$6.01B,2013,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/rexr,
RXN,Rexnord Corporation,39.22,$4.72B,2012,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/rxn,
RH,RH,438.6,$8.56B,2012,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/rh,
RNG,"Ringcentral, Inc.",282.82,$25.35B,2013,Technology,EDP Services,https://old.nasdaq.com/symbol/rng,
RIO,Rio Tinto Plc,67.65,$84.35B,2002,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/rio,
RBA,Ritchie Bros. Auctioneers Incorporated,66.36,$7.26B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rba,
RLI,RLI Corp.,102.88,$4.64B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/rli,
RLJ,RLJ Lodging Trust,12.95,$2.14B,2011,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/rlj,
RHI,Robert Half International Inc.,66.52,$7.58B,n/a,Technology,Professional Services,https://old.nasdaq.com/symbol/rhi,
RKT,"Rocket Companies, Inc.",20.83,$41.34B,2020,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/rkt,
ROK,"Rockwell Automation, Inc.",256.81,$29.84B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/rok,
RCI,"Rogers Communication, Inc.",46.9,$23.68B,n/a,Consumer Services,Television Services,https://old.nasdaq.com/symbol/rci,
ROG,Rogers Corporation,156.69,$2.93B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/rog,
ROL,"Rollins, Inc.",56.53,$27.79B,n/a,Finance,Diversified Commercial Services,https://old.nasdaq.com/symbol/rol,
ROP,"Roper Technologies, Inc.",418.53,$43.89B,1992,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/rop,
RY,Royal Bank Of Canada,82.85,$117.83B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/ry,
RCL,Royal Caribbean Group,81.63,$18.31B,1993,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/rcl,
RVT,"Royce Value Trust, Inc.",15.47,$1.55B,1986,n/a,n/a,https://old.nasdaq.com/symbol/rvt,
RPM,RPM International Inc.,88.67,$11.52B,n/a,Basic Industries,Paints/Coatings,https://old.nasdaq.com/symbol/rpm,
R,"Ryder System, Inc.",60.34,$3.25B,n/a,Consumer Services,Rental/Leasing Companies,https://old.nasdaq.com/symbol/r,
RHP,"Ryman Hospitality Properties, Inc.",65.4,$3.6B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/rhp,
SPGI,S&P Global Inc.,334.21,$80.41B,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/spgi,
SAFE,Safehold Inc.,65.6,$3.48B,2017,Consumer Services,Real Estate,https://old.nasdaq.com/symbol/safe,
SAIL,"SailPoint Technologies Holdings, Inc.",41.41,$3.76B,2017,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/sail,
CRM,Salesforce.com Inc,260.84,$237.36B,2004,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/crm,
SBH,"Sally Beauty Holdings, Inc.",12.21,$1.38B,n/a,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/sbh,
SAND          ,Sandstorm Gold Ltd,7.15,$1.38B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/sand,
SC,Santander Consumer USA Holdings Inc.,23.57,$7.21B,2014,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/sc,
SAP,SAP SE,116.8,$139.42B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/sap,
SSL,Sasol Ltd.,8.63,$5.46B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ssl,
SLB,Schlumberger N.V.,22.23,$30.94B,n/a,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/slb,
SNDR,"Schneider National, Inc.",21.66,$3.84B,2017,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/sndr,
SWM,"Schweitzer-Mauduit International, Inc.",37.13,$1.16B,n/a,Basic Industries,Paper,https://old.nasdaq.com/symbol/swm,
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,94.53,$5.5B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/saic,
SMG,Scotts Miracle-Gro Company (The),170.57,$9.51B,1992,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/smg,
SE,Sea Limited,176.92,$87.39B,2017,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/se,
SA,"Seabridge Gold, Inc.",18.21,$1.23B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/sa,
SEE,Sealed Air Corporation,45.95,$7.13B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/see,
SEAS,"SeaWorld Entertainment, Inc.",29.36,$2.3B,2013,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/seas,
SEM,Select Medical Holdings Corporation,25.33,$3.41B,2009,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/sem,
SLQT,"SelectQuote, Inc.",20.94,$3.41B,2020,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/slqt,
SRE,Sempra Energy,132.31,$38.17B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/sre,
ST,Sensata Technologies Holding plc,51.25,$8.06B,2010,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/st,
SXT,Sensient Technologies Corporation,74.04,$3.14B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/sxt,
SRG,Seritage Growth Properties,19.12,$1.1B,2015,Finance,Real Estate,https://old.nasdaq.com/symbol/srg,
SCI,Service Corporation International,49.44,$8.54B,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/sci,
NOW,"ServiceNow, Inc.",514.69,$100.42B,2012,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/now,
SHAK,"Shake Shack, Inc.",82.14,$3.42B,2015,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/shak,
SJR,Shaw Communications Inc.,17.7,$9.08B,n/a,Consumer Services,Television Services,https://old.nasdaq.com/symbol/sjr,
SHLX,"Shell Midstream Partners, L.P.",11.05,$4.35B,2014,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/shlx,
SHW,Sherwin-Williams Company (The),735.29,$66.78B,n/a,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/shw,
FOUR,"Shift4 Payments, Inc.",63.91,$5.12B,2020,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/four,
SHG,Shinhan Financial Group Co Ltd,31.1,$16.06B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/shg,
SHOP,Shopify Inc.,971.24,$118.41B,2015,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/shop,
SSTK,"Shutterstock, Inc.",67.82,$2.46B,2012,Technology,EDP Services,https://old.nasdaq.com/symbol/sstk,
SBSW,Sibanye Stillwater Limited,12.89,$9.43B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/sbsw,
SIG,Signet Jewelers Limited,31.2,$1.63B,n/a,Consumer Services,Consumer Specialties,https://old.nasdaq.com/symbol/sig,
SPG,"Simon Property Group, Inc.",88.79,$27.17B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/spg,
SSD,"Simpson Manufacturing Company, Inc.",94.46,$4.1B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/ssd,
SHI,"SINOPEC Shangai Petrochemical Company, Ltd.",21.96,$2.38B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/shi,
SITC,SITE Centers Corp.,11.14,$2.15B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/sitc,
SITE,"SiteOne Landscape Supply, Inc.",135.48,$5.99B,2016,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/site,
SIX,Six Flags Entertainment Corporation New,32.86,$2.79B,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/six,
TSLX,"Sixth Street Specialty Lending, Inc.",20.77,$1.4B,2014,n/a,n/a,https://old.nasdaq.com/symbol/tslx,
SJW,SJW Group,67.16,$1.92B,n/a,Public Utilities,Water Supply,https://old.nasdaq.com/symbol/sjw,
SKM,"SK Telecom Co., Ltd.",23.46,$15.46B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/skm,
SKX,"Skechers U.S.A., Inc.",34.47,$5.42B,1999,Consumer Non-Durables,Shoe Manufacturing,https://old.nasdaq.com/symbol/skx,
SKY,Skyline Champion Corporation,32.24,$1.83B,n/a,Basic Industries,Homebuilding,https://old.nasdaq.com/symbol/sky,
SLG,SL Green Realty Corp,62.08,$4.51B,1997,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/slg,
WORK,"Slack Technologies, Inc.",29.58,$16.88B,2019,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/work,
SMAR,Smartsheet Inc.,51.3,$6.19B,2018,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/smar,
SNN,"Smith & Nephew SNATS, Inc.",38.25,$16.75B,n/a,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/snn,
SNAP,Snap Inc.,44.29,$65.99B,2017,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/snap,
SNA,Snap-On Incorporated,179.06,$9.71B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/sna,
SNOW,Snowflake Inc.,282.1,$78.06B,2020,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/snow,
IPOC,Social Capital Hedosophia Holdings Corp. III,10.01,$1.04B,2020,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/ipoc,
SQM,Sociedad Quimica y Minera S.A.,48.1,$12.66B,1993,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/sqm,
SOGO,Sogou Inc.,8.85,$3.43B,2017,Technology,EDP Services,https://old.nasdaq.com/symbol/sogo,
SWI,SolarWinds Corporation,22.25,$6.99B,2018,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/swi,
SAH,"Sonic Automotive, Inc.",45.05,$1.89B,1997,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/sah,
SON,Sonoco Products Company,59.19,$5.94B,n/a,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/son,
SNE,Sony Corp Ord,90.8,$112.01B,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/sne,
SJI,"South Jersey Industries, Inc.",24.97,$2.51B,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/sji,
SO,Southern Company (The),61.19,$64.63B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/so,
SCCO,Southern Copper Corporation,59.51,$46.01B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/scco,
LUV,Southwest Airlines Company,48.25,$28.48B,n/a,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/luv,
SWX,"Southwest Gas Holdings, Inc.",69.03,$3.9B,n/a,Public Utilities,Oil & Gas Production,https://old.nasdaq.com/symbol/swx,
SWN,Southwestern Energy Company,3.35,$2.25B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/swn,
SPB           ,"Spectrum Brands Holdings, Inc.",68.61,$2.96B,n/a,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/spb,
SR,Spire Inc.,67.36,$3.48B,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/sr,
SPR,"Spirit Aerosystems Holdings, Inc.",35.48,$3.75B,2006,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/spr,
SAVE,"Spirit Airlines, Inc.",22.88,$2.23B,n/a,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/save,
SRC,"Spirit Realty Capital, Inc.",37.45,$4.07B,2013,Consumer Services,Building operators,https://old.nasdaq.com/symbol/src,
SPOT,Spotify Technology S.A.,270.14,$51.21B,2018,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/spot,
SPXC,SPX Corporation,52.78,$2.36B,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/spxc,
FLOW,"SPX FLOW, Inc.",56.74,$2.4B,2015,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/flow,
SQ,"Square, Inc.",202.9,$91.5B,2015,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/sq,
JOE,St. Joe Company (The),32.7,$1.93B,n/a,Consumer Services,Homebuilding,https://old.nasdaq.com/symbol/joe,
STAG,"Stag Industrial, Inc.",30.1,$4.49B,2011,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/stag,
SMP,"Standard Motor Products, Inc.",47.75,$1.07B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/smp,
SWK,"Stanley Black & Decker, Inc.",190.74,$30.56B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/swk,
STN,Stantec Inc,30.04,$3.37B,n/a,Consumer Services,Military/Government/Technical,https://old.nasdaq.com/symbol/stn,
STWD,"STARWOOD PROPERTY TRUST, INC.",19.12,$5.44B,2009,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/stwd,
STT,State Street Corporation,73.42,$25.9B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/stt,
SCS,Steelcase Inc.,13.26,$1.52B,1998,Consumer Durables,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/scs,
SCL,Stepan Company,124.07,$2.79B,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/scl,
STE,STERIS plc,190.63,$16.27B,n/a,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/ste,
STL,Sterling Bancorp,17.11,$3.33B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/stl,
STC,Stewart Information Services Corporation,44.1,$1.18B,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/stc,
SF,Stifel Financial Corporation,72.59,$4.98B,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/sf,
STM,STMicroelectronics N.V.,37.54,$33.91B,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/stm,
STOR,STORE Capital Corporation,33.1,$8.73B,2014,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/stor,
