Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
TTD,"The Trade Desk, Inc.",839.65,$39.43B,2016,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/ttd,
TBPH,"Theravance Biopharma, Inc.",16.23,$1.04B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tbph,
TMUS,"T-Mobile US, Inc.",127.88,$158.72B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tmus,
TSEM,Tower Semiconductor Ltd.,24.33,$2.61B,1994,Technology,Semiconductors,https://old.nasdaq.com/symbol/tsem,
TOWN,Towne Bank,21.81,$1.58B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/town,
TPIC,"TPI Composites, Inc.",39.99,$1.43B,2016,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tpic,
TSCO,Tractor Supply Company,133.88,$15.6B,1994,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/tsco,
TW,Tradeweb Markets Inc.,58.54,$13.33B,2019,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/tw,
TBIO,"Translate Bio, Inc.",18.25,$1.36B,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/tbio,
TVTX,"Travere Therapeutics, Inc.",23.65,$1.21B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tvtx,
TRIL,Trillium Therapeutics Inc.,17.62,$1.56B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tril,
TRS,TriMas Corporation,27.25,$1.18B,2007,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/trs,
TRMB,Trimble Inc.,58.96,$14.75B,1990,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/trmb,
TCOM,Trip.com Group Limited,33.66,$19.96B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/tcom,
TRIP,"TripAdvisor, Inc.",26.65,$3.59B,n/a,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/trip,
TBK,"Triumph Bancorp, Inc.",47.45,$1.18B,2014,Finance,Major Banks,https://old.nasdaq.com/symbol/tbk,
TRUP,"Trupanion, Inc.",96.09,$3.77B,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/trup,
TRMK,Trustmark Corporation,25.79,$1.64B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/trmk,
TTEC,"TTEC Holdings, Inc.",65.07,$3.04B,1996,Technology,Professional Services,https://old.nasdaq.com/symbol/ttec,
TTMI,"TTM Technologies, Inc.",12.87,$1.37B,2000,Technology,Electrical Products,https://old.nasdaq.com/symbol/ttmi,
TPTX,"Turning Point Therapeutics, Inc.",104.37,$5.03B,2019,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tptx,
TWST,Twist Bioscience Corporation,117.19,$5.23B,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/twst,
UFPI,"UFP Industries, Inc.",54.68,$3.35B,1993,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/ufpi,
ULTA,"Ulta Beauty, Inc.",282.87,$15.93B,2007,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/ulta,
UCTT,"Ultra Clean Holdings, Inc.",30.12,$1.22B,2004,Technology,Semiconductors,https://old.nasdaq.com/symbol/uctt,
RARE,Ultragenyx Pharmaceutical Inc.,114.69,$7.59B,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rare,
UMBF,UMB Financial Corporation,69.76,$3.35B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/umbf,
UMPQ,Umpqua Holdings Corporation,14.38,$3.17B,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/umpq,
QURE,uniQure N.V.,46.5,$2.07B,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/qure,
UAL,"United Airlines Holdings, Inc.",40.93,$11.91B,n/a,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/ual,
UBSI,"United Bankshares, Inc.",29.81,$3.87B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/ubsi,
UCBI,"United Community Banks, Inc.",25.145,$2.18B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/ucbi,
UTHR,United Therapeutics Corporation,137.77,$6.12B,1999,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/uthr,
UNIT,Uniti Group Inc.,10.24,$2.38B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/unit,
OLED,Universal Display Corporation,220.7,$10.4B,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/oled,
TIGR,UP Fintech Holding Limited,7.1,$1B,2019,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/tigr,
UPLD,"Upland Software, Inc.",44.03,$1.3B,2014,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/upld,
UPWK,Upwork Inc.,35.05,$4.28B,2018,Technology,EDP Services,https://old.nasdaq.com/symbol/upwk,
URBN,"Urban Outfitters, Inc.",31.66,$3.1B,1993,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/urbn,
ECOL,"US Ecology, Inc.",35.38,$1.11B,n/a,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/ecol,
VLY,Valley National Bancorp,9.42,$3.8B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/vly,
VRNS,"Varonis Systems, Inc.",119.99,$3.81B,2014,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/vrns,
VSTA,Vasta Platform Limited,13.09,$1.09B,2020,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/vsta,
PCVX,"Vaxcyte, Inc.",34.89,$1.78B,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/pcvx,
VLDR,"Velodyne Lidar, Inc.",16.74,$2.82B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vldr,
VEON,VEON Ltd.,1.47,$2.57B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/veon,
VCYT,"Veracyte, Inc.",51.55,$2.98B,2013,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/vcyt,
VCEL,Vericel Corporation,23.45,$1.07B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/vcel,
VRNT,Verint Systems Inc.,56.67,$3.71B,2002,Technology,EDP Services,https://old.nasdaq.com/symbol/vrnt,
VRSN,"VeriSign, Inc.",196.57,$22.43B,1998,Technology,EDP Services,https://old.nasdaq.com/symbol/vrsn,
VRSK,"Verisk Analytics, Inc.",198.12,$32.21B,2009,Technology,EDP Services,https://old.nasdaq.com/symbol/vrsk,
VBTX,"Veritex Holdings, Inc.",22.28,$1.11B,2014,Finance,Major Banks,https://old.nasdaq.com/symbol/vbtx,
VRRM,Verra Mobility Corporation,12.755,$2.07B,2017,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/vrrm,
VRTX,Vertex Pharmaceuticals Incorporated,217.87,$56.65B,1991,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vrtx,
VERX,"Vertex, Inc.",26.64,$3.89B,2020,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/verx,
VIAC,ViacomCBS Inc.,34.62,$21.37B,n/a,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/viac,
VIACA,ViacomCBS Inc.,36,$22.22B,n/a,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/viaca,
VSAT,"ViaSat, Inc.",35.66,$2.41B,1996,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/vsat,
VTRS,Viatris Inc.,16.77,$20.16B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vtrs,
VIAV,Viavi Solutions Inc.,13.87,$3.18B,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/viav,
VICR,Vicor Corporation,80.38,$3.48B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vicr,
VCTR,"Victory Capital Holdings, Inc.",19.02,$1.28B,2018,Finance,Investment Managers,https://old.nasdaq.com/symbol/vctr,
VIE,"Viela Bio, Inc.",34.76,$1.91B,2019,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vie,
VNOM,Viper Energy Partners LP,10.9,$1.73B,2014,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/vnom,
VIR,"Vir Biotechnology, Inc.",27.91,$3.56B,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/vir,
VIRT,"Virtu Financial, Inc.",22.75,$4.4B,2015,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/virt,
VRTS,"Virtus Investment Partners, Inc.",182.66,$1.39B,n/a,Finance,Investment Managers,https://old.nasdaq.com/symbol/vrts,
VRTU,Virtusa Corporation,49.94,$1.51B,2007,Technology,EDP Services,https://old.nasdaq.com/symbol/vrtu,
VC,Visteon Corporation,120.34,$3.35B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/vc,
VITL,"Vital Farms, Inc.",29.88,$1.18B,2020,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/vitl,
VOD,Vodafone Group Plc,16.39,$43.98B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/vod,
VG,Vonage Holdings Corp.,13.025,$3.23B,2006,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/vg,
VRM,"Vroom, Inc.",37.22,$4.85B,2020,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/vrm,
WBA,"Walgreens Boots Alliance, Inc.",37.98,$32.89B,n/a,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/wba,
WMG,Warner Music Group Corp.,28.01,$14.29B,2020,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/wmg,
WAFD,"Washington Federal, Inc.",24.25,$1.84B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wafd,
WDFC,WD-40 Company,254.06,$3.47B,1973,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/wdfc,
WB,Weibo Corporation,44.51,$10.08B,2014,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/wb,
WEN,Wendy&#39;s Company (The),21.97,$4.92B,n/a,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/wen,
WERN,"Werner Enterprises, Inc.",40.32,$2.79B,1986,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/wern,
WSBC,"WesBanco, Inc.",29.3,$1.97B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wsbc,
WABC,Westamerica Bancorporation,57.7,$1.55B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wabc,
WDC,Western Digital Corporation,44.48,$13.53B,n/a,Technology,Electronic Components,https://old.nasdaq.com/symbol/wdc,
WLTW,Willis Towers Watson Public Limited Company,203.92,$26.29B,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/wltw,
WSC,WillScot Mobile Mini Holdings Corp.,21.89,$4.99B,2015,n/a,n/a,https://old.nasdaq.com/symbol/wsc,
WING,Wingstop Inc.,126.77,$3.76B,2015,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/wing,
WTFC,Wintrust Financial Corporation,56.34,$3.25B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wtfc,
WIX,Wix.com Ltd.,248.61,$13.83B,2013,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/wix,
WWD,"Woodward, Inc.",112,$6.99B,n/a,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/wwd,
WDAY,"Workday, Inc.",207.1,$49.08B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/wday,
WKHS,"Workhorse Group, Inc.",28.87,$3.48B,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/wkhs,
WSFS,WSFS Financial Corporation,39.6,$2B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wsfs,
WW,"WW International, Inc. ",29.57,$2.01B,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/ww,
WYNN,"Wynn Resorts, Limited",95.48,$10.3B,2002,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/wynn,
XEL,Xcel Energy Inc.,68.36,$35.92B,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/xel,
XNCR,"Xencor, Inc.",40.9,$2.35B,2013,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xncr,
XLNX,"Xilinx, Inc.",133.3,$32.67B,1990,Technology,Semiconductors,https://old.nasdaq.com/symbol/xlnx,
XP,XP Inc.,40.77,$22.5B,2019,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/xp,
XPEL,"XPEL, Inc.",36.25,$1B,n/a,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/xpel,
XPER,Xperi Holding Corporation,19.01,$2.01B,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/xper,
YNDX,Yandex N.V.,61.47,$21.52B,2011,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/yndx,
YMAB,"Y-mAbs Therapeutics, Inc.",42.54,$1.72B,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ymab,
ZLAB,Zai Lab Limited,104.96,$7.91B,2017,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/zlab,
ZEAL,Zealand Pharma A/S,36.1477,$1.44B,2017,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/zeal,
ZBRA,Zebra Technologies Corporation,362.69,$19.34B,1991,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/zbra,
ZNTL,"Zentalis Pharmaceuticals, Inc.",46.48,$1.89B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/zntl,
Z,"Zillow Group, Inc.",114.13,$26.55B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/z,
ZG,"Zillow Group, Inc.",116.34,$27.07B,2011,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/zg,
ZION,Zions Bancorporation N.A.,39.56,$6.49B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/zion,
ZGNX,"Zogenix, Inc.",20.8,$1.16B,2010,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/zgnx,
ZM,"Zoom Video Communications, Inc.",430.28,$122.38B,2019,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/zm,
ZI,ZoomInfo Technologies Inc.,44.65,$17.38B,2020,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/zi,
ZS,"Zscaler, Inc.",143.04,$19.01B,2018,Technology,EDP Services,https://old.nasdaq.com/symbol/zs,
ZNGA,Zynga Inc.,8.22,$8.87B,2011,Technology,EDP Services,https://old.nasdaq.com/symbol/znga,
